Bike Station,Place,Place Latitude,Place Longitude,Rating,Popularity,Price
Smithe & Burrard,Breka Bakery & Cafe,49.278414,-123.12788,No rating available,No popularity available,No price available
Smithe & Burrard,Notch8 Restaurant,49.283844,-123.120961,No rating available,No popularity available,No price available
Smithe & Burrard,Japadog,49.280189,-123.118297,No rating available,No popularity available,No price available
Smithe & Burrard,Dublin Calling,49.280066,-123.121369,No rating available,No popularity available,No price available
Smithe & Burrard,Homer St. Cafe and Bar,49.278455,-123.11823,No rating available,No popularity available,No price available
Smithe & Burrard,Koffie,49.287035,-123.11953,No rating available,No popularity available,No price available
Smithe & Burrard,Earls,49.281585,-123.123689,No rating available,No popularity available,No price available
Smithe & Burrard,The Templeton,49.278491,-123.124398,No rating available,No popularity available,No price available
Smithe & Burrard,Score on Davie,49.282285,-123.134538,No rating available,No popularity available,No price available
Smithe & Burrard,Minami Restaurant,49.275269,-123.120797,No rating available,No popularity available,No price available
Smithe & Burrard,Bel Cafe,49.283302,-123.11938,No rating available,No popularity available,No price available
Smithe & Burrard,Fanny Bay Oyster Bar & Shellfish Market,49.278557,-123.114183,No rating available,No popularity available,No price available
Smithe & Burrard,Greenhorn Cafe,49.286624,-123.133935,No rating available,No popularity available,No price available
Smithe & Burrard,Fritz European Fry House,49.277256,-123.126564,No rating available,No popularity available,No price available
Smithe & Burrard,Breka Bakery & Café,49.285619,-123.114947,No rating available,No popularity available,No price available
Smithe & Burrard,Diva at the Met,49.28388,-123.118206,No rating available,No popularity available,No price available
Smithe & Burrard,The Famous Warehouse,49.279552,-123.122866,No rating available,No popularity available,No price available
Smithe & Burrard,JINYA Ramen Bar - Vancouver Downtown,49.280369,-123.117907,No rating available,No popularity available,No price available
Smithe & Burrard,The Keg Steakhouse + Bar - Yaletown,49.27671,-123.11946,No rating available,No popularity available,No price available
Smithe & Burrard,Rodney's Oyster House,49.274378,-123.123236,No rating available,No popularity available,No price available
Smithe & Burrard,Cactus Club Cafe,49.289603,-123.118045,No rating available,No popularity available,No price available
Smithe & Burrard,Matchstick Coffee Roasters,49.274404,-123.126239,No rating available,No popularity available,No price available
Smithe & Burrard,The Poke Guy,49.283786,-123.112032,No rating available,No popularity available,No price available
Smithe & Burrard,Tap & Barrel,49.289881,-123.116933,No rating available,No popularity available,No price available
Smithe & Burrard,Tableau Bar Bistro,49.287591,-123.123553,No rating available,No popularity available,No price available
Smithe & Burrard,Lux Lounge,49.277992,-123.126627,No rating available,No popularity available,No price available
Smithe & Burrard,JOEY Bentall One,49.286469,-123.118589,No rating available,No popularity available,No price available
Smithe & Burrard,Morrissey Irish Bar & Restaurant,49.276963,-123.126944,No rating available,No popularity available,No price available
Smithe & Burrard,The Magnet,49.282484,-123.111029,No rating available,No popularity available,No price available
Smithe & Burrard,MeeT in Yaletown,49.275006,-123.121748,No rating available,No popularity available,No price available
Smithe & Burrard,Trees Organic Coffee,49.284816,-123.114392,No rating available,No popularity available,No price available
Smithe & Burrard,Maxine's Cafe & Bar,49.277941,-123.131327,No rating available,No popularity available,No price available
Smithe & Burrard,The Fountainhead Pub,49.27966,-123.129771,No rating available,No popularity available,No price available
Smithe & Burrard,Localcoin Bitcoin ATM - Red Card Sports Bar + Eatery,49.279423,-123.120341,No rating available,No popularity available,No price available
Smithe & Burrard,Uncle Fatih's Pizza,49.2788,-123.122072,No rating available,No popularity available,No price available
Abbott & Cordova,Revolver,49.283261,-123.109473,No rating available,No popularity available,No price available
Abbott & Cordova,Meat & Bread,49.282674,-123.109342,No rating available,No popularity available,No price available
Abbott & Cordova,Gringo,49.283244,-123.105171,No rating available,No popularity available,No price available
Abbott & Cordova,Timbertrain Coffee Roasters,49.283744,-123.109189,No rating available,No popularity available,No price available
Abbott & Cordova,Nemesis Coffee,49.282787,-123.110244,No rating available,No popularity available,No price available
Abbott & Cordova,La Taqueria,49.282983,-123.110585,No rating available,No popularity available,No price available
Abbott & Cordova,Birds & the Beets,49.283383,-123.10283,No rating available,No popularity available,No price available
Abbott & Cordova,Jam Cafe,49.280306,-123.109627,No rating available,No popularity available,No price available
Abbott & Cordova,The Magnet,49.282484,-123.111029,No rating available,No popularity available,No price available
Abbott & Cordova,Chambar,49.280213,-123.1097,No rating available,No popularity available,No price available
Abbott & Cordova,The Poke Guy,49.283786,-123.112032,No rating available,No popularity available,No price available
Abbott & Cordova,Prado Cafe,49.281917,-123.107411,No rating available,No popularity available,No price available
Abbott & Cordova,Keefer Bar,49.279619,-123.101293,No rating available,No popularity available,No price available
Abbott & Cordova,Steamworks Brewing Co,49.284949,-123.110915,No rating available,No popularity available,No price available
Abbott & Cordova,Congee Noodle Delight,49.280609,-123.106164,No rating available,No popularity available,No price available
Abbott & Cordova,The Cambie,49.283214,-123.109063,No rating available,No popularity available,No price available
Abbott & Cordova,Alibi Room,49.284288,-123.10023,No rating available,No popularity available,No price available
Abbott & Cordova,Miku,49.286766,-123.112205,No rating available,No popularity available,No price available
Abbott & Cordova,Gotham Steakhouse & Cocktail Bar,49.282814,-123.115925,No rating available,No popularity available,No price available
Abbott & Cordova,Six Acres,49.283285,-123.104445,No rating available,No popularity available,No price available
Abbott & Cordova,The Pint Public House,49.281376,-123.10769,No rating available,No popularity available,No price available
Abbott & Cordova,The Keg Steakhouse + Bar,49.283447,-123.116466,No rating available,No popularity available,No price available
Abbott & Cordova,Chinatown BBQ,49.280546,-123.101453,No rating available,No popularity available,No price available
Abbott & Cordova,Fanny Bay Oyster Bar & Shellfish Market,49.278557,-123.114183,No rating available,No popularity available,No price available
Abbott & Cordova,Fairmont Waterfront,49.287101,-123.113775,No rating available,No popularity available,No price available
Abbott & Cordova,Cafe Medina,49.280498,-123.116863,No rating available,No popularity available,No price available
Abbott & Cordova,Blarney Stone,49.282806,-123.104079,No rating available,No popularity available,No price available
Abbott & Cordova,Breka Bakery & Café,49.285619,-123.114947,No rating available,No popularity available,No price available
Abbott & Cordova,Phnom Penh,49.278403,-123.098188,No rating available,No popularity available,No price available
Abbott & Cordova,Hawksworth Restaurant,49.283302,-123.11938,No rating available,No popularity available,No price available
Abbott & Cordova,Mello,49.280489,-123.098771,No rating available,No popularity available,No price available
Abbott & Cordova,Shebeen,49.283193,-123.104518,No rating available,No popularity available,No price available
Abbott & Cordova,Creekside Park,49.274585,-123.102893,No rating available,No popularity available,No price available
Abbott & Cordova,Salt Tasting Room,49.280282,-123.098881,No rating available,No popularity available,No price available
Abbott & Cordova,Trees Organic Coffee,49.284816,-123.114392,No rating available,No popularity available,No price available
Abbott & Cordova,The Lamplighter Public House,49.283739,-123.106268,No rating available,No popularity available,No price available
Abbott & Cordova,Kissa Tanto,49.28055,-123.098127,No rating available,No popularity available,No price available
Abbott & Cordova,Homer St. Cafe and Bar,49.278455,-123.11823,No rating available,No popularity available,No price available
Abbott & Cordova,Botanist,49.288198,-123.116627,No rating available,No popularity available,No price available
Abbott & Cordova,Japadog,49.280189,-123.118297,No rating available,No popularity available,No price available
Abbott & Cordova,Soft Peaks Ice Cream,49.283681,-123.103586,No rating available,No popularity available,No price available
Abbott & Cordova,Devil's Elbow Ale & Smoke House,49.28027,-123.109705,No rating available,No popularity available,No price available
Abbott & Cordova,Malone's,49.284039,-123.114163,No rating available,No popularity available,No price available
Abbott & Cordova,Propaganda Coffee,49.280499,-123.099259,No rating available,No popularity available,No price available
